,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
28220,19493,2019-04-12,13,Polo Estampa,1,138,138
28221,19493,2019-04-12,13,Camisa Xadrez,1,105,105
28222,19493,2019-04-12,13,Casaco Xadrez,2,259,518
28238,19502,2019-04-12,13,Camisa Gola V Liso,3,118,354
28263,19519,2019-04-12,13,Cueca Estampa,3,66,198
28264,19519,2019-04-12,13,Sunga Xadrez,1,116,116
28265,19519,2019-04-12,13,Tênis Liso,5,266,1330
28307,19549,2019-04-12,13,Camiseta,2,180,360
28308,19549,2019-04-12,13,Camisa Gola V Linho,1,145,145
28397,19617,2019-04-12,13,Cinto Xadrez,2,215,430
28398,19617,2019-04-12,13,Mochila Estampa,2,277,554
28399,19617,2019-04-12,13,Cinto Estampa,4,209,836
28405,19623,2019-04-12,13,Pulseira Liso,2,87,174
28406,19623,2019-04-12,13,Mochila,1,270,270
28407,19623,2019-04-12,13,Cueca Linho,3,93,279
28415,19627,2019-04-12,13,Casaco Estampa,1,256,256
28416,19627,2019-04-12,13,Sapato Estampa,1,358,358
28417,19628,2019-04-12,13,Polo Liso,3,137,411
28418,19628,2019-04-12,13,Casaco Liso,5,255,1275
28482,19672,2019-04-12,13,Camisa Gola V Xadrez,2,107,214
28483,19672,2019-04-12,13,Sapato Xadrez,4,368,1472
