,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
30471,20978,2019-04-20,13,Relógio Liso,2,216,432
30472,20979,2019-04-20,13,Relógio Liso,1,216,216
30516,21009,2019-04-20,13,Bermuda Estampa,5,169,845
30537,21018,2019-04-20,13,Terno,2,700,1400
30538,21018,2019-04-20,13,Camiseta,2,180,360
30577,21046,2019-04-20,13,Bermuda,1,150,150
30578,21046,2019-04-20,13,Sapato Xadrez,1,368,368
30585,21052,2019-04-20,13,Camisa Linho,2,141,282
30586,21052,2019-04-20,13,Terno Estampa,1,706,706
30614,21079,2019-04-20,13,Calça,2,170,340
30615,21079,2019-04-20,13,Cinto Linho,1,248,248
30636,21088,2019-04-20,13,Casaco Linho,1,299,299
30637,21088,2019-04-20,13,Bermuda Linho,1,195,195
30638,21088,2019-04-20,13,Calça Linho,5,211,1055
30698,21125,2019-04-20,13,Mochila Listrado,3,275,825
