,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
72558,50314,2019-09-16,13,Camisa Linho,1,141,141
72559,50314,2019-09-16,13,Polo Linho,3,176,528
72604,50341,2019-09-16,13,Bermuda Linho,2,195,390
72605,50341,2019-09-16,13,Cueca Linho,4,93,372
72637,50361,2019-09-16,13,Casaco Liso,1,255,255
72638,50361,2019-09-16,13,Chinelo Xadrez,2,66,132
72639,50361,2019-09-16,13,Casaco,2,250,500
72640,50361,2019-09-16,13,Pulseira Estampa,1,87,87
72699,50409,2019-09-16,13,Sunga,1,100,100
72700,50409,2019-09-16,13,Terno,2,700,1400
72728,50435,2019-09-16,13,Mochila Listrado,1,275,275
72729,50435,2019-09-16,13,Sunga Xadrez,2,116,232
72730,50435,2019-09-16,13,Casaco,1,250,250
72731,50435,2019-09-16,13,Polo Linho,3,176,528
72744,50445,2019-09-16,13,Gorro,3,80,240
72745,50445,2019-09-16,13,Meia Estampa,1,50,50
72746,50445,2019-09-16,13,Camisa Xadrez,5,105,525
72747,50445,2019-09-16,13,Chinelo Liso,3,71,213
