,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
47670,32896,2019-06-20,13,Meia Xadrez,3,41,123
47671,32896,2019-06-20,13,Chinelo Linho,1,105,105
47672,32896,2019-06-20,13,Bermuda,5,150,750
47854,33028,2019-06-20,13,Camisa Gola V Linho,3,145,435
47855,33028,2019-06-20,13,Chinelo Liso,1,71,71
47888,33057,2019-06-20,13,Gorro Xadrez,1,85,85
47889,33057,2019-06-20,13,Mochila Listrado,5,275,1375
47890,33057,2019-06-20,13,Relógio Linho,3,240,720
47911,33073,2019-06-20,13,Mochila Linho,1,311,311
47912,33073,2019-06-20,13,Camiseta Listrado,2,197,394
