,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
93939,65037,2019-12-01,13,Terno Xadrez,1,709,709
93940,65037,2019-12-01,13,Gorro Xadrez,1,85,85
93941,65037,2019-12-01,13,Cueca Xadrez,1,60,60
93942,65037,2019-12-01,13,Calça Linho,1,211,211
93943,65037,2019-12-01,13,Camisa Gola V,5,100,500
93982,65063,2019-12-01,13,Meia Estampa,1,50,50
93983,65063,2019-12-01,13,Terno Liso,2,720,1440
94096,65139,2019-12-01,13,Pulseira Liso,5,87,435
94097,65139,2019-12-01,13,Terno Linho,2,750,1500
94113,65150,2019-12-01,13,Tênis Estampa,1,256,256
94136,65167,2019-12-01,13,Camisa Gola V Listrado,1,116,116
94146,65174,2019-12-01,13,Calça,2,170,340
94147,65174,2019-12-01,13,Pulseira Liso,2,87,174
94151,65177,2019-12-01,13,Terno Linho,1,750,750
94152,65177,2019-12-01,13,Cinto Linho,1,248,248
94161,65183,2019-12-01,13,Camisa Gola V,2,100,200
94165,65186,2019-12-01,13,Polo,1,130,130
94184,65200,2019-12-01,13,Relógio Liso,2,216,432
94185,65200,2019-12-01,13,Polo Estampa,1,138,138
94186,65200,2019-12-01,13,Sunga Liso,2,114,228
94187,65200,2019-12-01,13,Camisa Gola V Liso,5,118,590
