,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
45738,31509,2019-06-13,13,Camiseta Listrado,1,197,197
45739,31509,2019-06-13,13,Mochila,2,270,540
45740,31511,2019-06-13,13,Mochila Listrado,1,275,275
45741,31511,2019-06-13,13,Relógio Linho,2,240,480
45742,31511,2019-06-13,13,Bermuda Linho,3,195,585
45743,31511,2019-06-13,13,Sunga Liso,4,114,456
45750,31518,2019-06-13,13,Calça Listrado,1,181,181
45751,31518,2019-06-13,13,Sapato Xadrez,1,368,368
45752,31518,2019-06-13,13,Short Estampa,1,96,96
45753,31519,2019-06-13,13,Pulseira Liso,4,87,348
45876,31605,2019-06-13,13,Cueca Estampa,2,66,132
