,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
10766,7436,2019-02-09,13,Terno Linho,2,750,1500
10840,7494,2019-02-09,13,Bermuda Linho,1,195,195
10852,7502,2019-02-09,13,Terno Estampa,2,706,1412
10853,7502,2019-02-09,13,Camisa Estampa,1,113,113
10862,7508,2019-02-09,13,Mochila Liso,1,276,276
10863,7508,2019-02-09,13,Relógio Listrado,3,218,654
10876,7520,2019-02-09,13,Chinelo Linho,2,105,210
10911,7547,2019-02-09,13,Casaco Listrado,1,269,269
10951,7569,2019-02-09,13,Mochila Listrado,1,275,275
10976,7585,2019-02-09,13,Meia Estampa,1,50,50
