,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
1981,1324,2019-01-09,13,Cueca Liso,2,69,138
1982,1324,2019-01-09,13,Camiseta Listrado,2,197,394
2013,1340,2019-01-09,13,Cueca Liso,1,69,69
2014,1340,2019-01-09,13,Sunga Linho,1,149,149
2057,1365,2019-01-09,13,Camiseta Linho,1,223,223
2127,1408,2019-01-09,13,Camiseta Listrado,5,197,985
2128,1408,2019-01-09,13,Camisa Gola V Estampa,2,118,236
2129,1408,2019-01-09,13,Bermuda Estampa,3,169,507
2130,1408,2019-01-09,13,Pulseira Linho,3,114,342
2228,1477,2019-01-09,13,Sunga Listrado,4,114,456
2229,1477,2019-01-09,13,Sapato Listrado,4,363,1452
2230,1477,2019-01-09,13,Gorro,5,80,400
2244,1486,2019-01-09,13,Sapato Liso,2,368,736
2245,1486,2019-01-09,13,Meia Liso,3,38,114
2246,1486,2019-01-09,13,Pulseira Liso,4,87,348
2247,1486,2019-01-09,13,Relógio Linho,1,240,240
