,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
93369,64637,2019-11-29,13,Camisa Gola V,2,100,200
93403,64658,2019-11-29,13,Tênis Liso,2,266,532
93404,64658,2019-11-29,13,Cinto Linho,1,248,248
93529,64748,2019-11-29,13,Relógio Listrado,2,218,436
93565,64774,2019-11-29,13,Calça,4,170,680
93585,64792,2019-11-29,13,Sunga,1,100,100
93595,64802,2019-11-29,13,Cinto Listrado,1,214,214
93596,64802,2019-11-29,13,Casaco Xadrez,2,259,518
93597,64802,2019-11-29,13,Casaco Xadrez,1,259,259
93598,64803,2019-11-29,13,Gorro,4,80,320
93599,64803,2019-11-29,13,Camiseta Listrado,1,197,197
93618,64818,2019-11-29,13,Bermuda Listrado,1,163,163
93622,64820,2019-11-29,13,Relógio Linho,1,240,240
93623,64820,2019-11-29,13,Sunga,1,100,100
