,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
48230,33283,2019-06-22,13,Camisa Linho,1,141,141
48231,33283,2019-06-22,13,Mochila Estampa,3,277,831
48232,33283,2019-06-22,13,Terno Listrado,3,709,2127
48253,33295,2019-06-22,13,Camisa Estampa,4,113,452
48254,33295,2019-06-22,13,Relógio Estampa,2,219,438
48255,33296,2019-06-22,13,Meia Linho,1,78,78
48267,33311,2019-06-22,13,Camisa Gola V Estampa,1,118,118
48268,33311,2019-06-22,13,Pulseira Linho,1,114,114
48296,33334,2019-06-22,13,Chinelo Listrado,1,73,73
48372,33391,2019-06-22,13,Calça Listrado,3,181,543
48373,33391,2019-06-22,13,Relógio Estampa,4,219,876
48375,33393,2019-06-22,13,Meia Estampa,5,50,250
48376,33393,2019-06-22,13,Camisa Gola V Linho,1,145,145
48397,33411,2019-06-22,13,Casaco Linho,1,299,299
48443,33447,2019-06-22,13,Bermuda Listrado,2,163,326
48444,33447,2019-06-22,13,Meia Listrado,1,37,37
48459,33456,2019-06-22,13,Pulseira Estampa,1,87,87
48485,33469,2019-06-22,13,Terno,1,700,700
