,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
66291,45837,2019-08-25,13,Sapato,1,350,350
66292,45837,2019-08-25,13,Casaco Liso,3,255,765
66293,45837,2019-08-25,13,Gorro Liso,4,92,368
66294,45837,2019-08-25,13,Mochila Listrado,3,275,825
66358,45875,2019-08-25,13,Cinto Liso,4,209,836
66404,45909,2019-08-25,13,Terno Xadrez,1,709,709
66405,45909,2019-08-25,13,Bermuda Xadrez,3,155,465
66406,45909,2019-08-25,13,Cinto Linho,2,248,496
66421,45922,2019-08-25,13,Short Linho,1,133,133
66422,45922,2019-08-25,13,Polo Linho,1,176,176
66433,45932,2019-08-25,13,Gorro Linho,1,124,124
66434,45932,2019-08-25,13,Mochila Xadrez,1,283,283
66515,45985,2019-08-25,13,Gorro Estampa,1,93,93
66539,46008,2019-08-25,13,Cueca Linho,1,93,93
66540,46008,2019-08-25,13,Polo Estampa,4,138,552
66544,46014,2019-08-25,13,Tênis,2,250,500
66545,46014,2019-08-25,13,Short,1,90,90
