,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
55944,38672,2019-07-19,13,Camisa Gola V Listrado,4,116,464
55946,38675,2019-07-19,13,Sapato Estampa,4,358,1432
55965,38693,2019-07-19,13,Calça Listrado,1,181,181
55968,38695,2019-07-19,13,Tênis Linho,1,294,294
55969,38695,2019-07-19,13,Camisa Xadrez,2,105,210
55984,38707,2019-07-19,13,Camisa Estampa,1,113,113
55985,38707,2019-07-19,13,Cinto Estampa,4,209,836
55986,38707,2019-07-19,13,Polo Liso,3,137,411
56001,38718,2019-07-19,13,Bermuda Liso,2,157,314
56002,38718,2019-07-19,13,Pulseira,5,70,350
56014,38726,2019-07-19,13,Sunga Xadrez,1,116,116
56015,38726,2019-07-19,13,Mochila Estampa,4,277,1108
56018,38729,2019-07-19,13,Camisa Gola V Estampa,1,118,118
56019,38729,2019-07-19,13,Bermuda,1,150,150
56072,38764,2019-07-19,13,Cinto Liso,5,209,1045
56073,38764,2019-07-19,13,Bermuda Estampa,1,169,169
56074,38764,2019-07-19,13,Short Estampa,3,96,288
56079,38771,2019-07-19,13,Short Linho,2,133,266
56099,38784,2019-07-19,13,Terno Estampa,1,706,706
56100,38784,2019-07-19,13,Mochila,1,270,270
