,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
75620,52407,2019-09-27,13,Cueca Estampa,1,66,66
75634,52418,2019-09-27,13,Polo,3,130,390
75635,52418,2019-09-27,13,Short Liso,1,108,108
75671,52440,2019-09-27,13,Camiseta Xadrez,5,200,1000
75672,52440,2019-09-27,13,Terno,1,700,700
75674,52442,2019-09-27,13,Tênis,5,250,1250
75699,52462,2019-09-27,13,Short Xadrez,2,100,200
75700,52462,2019-09-27,13,Cinto Linho,2,248,496
75714,52478,2019-09-27,13,Sunga Estampa,1,120,120
75715,52478,2019-09-27,13,Sapato Linho,1,391,391
75716,52478,2019-09-27,13,Chinelo Xadrez,5,66,330
75717,52478,2019-09-27,13,Relógio Listrado,2,218,436
75772,52513,2019-09-27,13,Sunga Xadrez,3,116,348
75773,52513,2019-09-27,13,Calça Listrado,1,181,181
75796,52529,2019-09-27,13,Chinelo Listrado,3,73,219
75848,52561,2019-09-27,13,Camisa Linho,5,141,705
75849,52561,2019-09-27,13,Tênis,1,250,250
