,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
9081,6208,2019-02-03,13,Tênis Listrado,1,262,262
9082,6208,2019-02-03,13,Calça Linho,5,211,1055
9083,6208,2019-02-03,13,Meia Linho,2,78,156
9084,6208,2019-02-03,13,Cueca Estampa,3,66,198
9085,6208,2019-02-03,13,Cueca Estampa,5,66,330
9126,6243,2019-02-03,13,Bermuda,2,150,300
9127,6243,2019-02-03,13,Polo Listrado,3,149,447
9163,6268,2019-02-03,13,Camisa Linho,5,141,705
9164,6268,2019-02-03,13,Camisa Gola V Listrado,1,116,116
9165,6268,2019-02-03,13,Sunga,3,100,300
9183,6282,2019-02-03,13,Calça Linho,2,211,422
9200,6304,2019-02-03,13,Meia Xadrez,2,41,82
9201,6304,2019-02-03,13,Sunga Linho,3,149,447
9226,6325,2019-02-03,13,Camisa Gola V Linho,4,145,580
9227,6325,2019-02-03,13,Pulseira Linho,2,114,228
