,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
69440,48084,2019-09-05,13,Mochila Linho,3,311,933
69441,48084,2019-09-05,13,Cinto Xadrez,1,215,215
69442,48084,2019-09-05,13,Casaco Liso,4,255,1020
69443,48084,2019-09-05,13,Casaco Linho,1,299,299
69444,48084,2019-09-05,13,Cinto Linho,3,248,744
69475,48109,2019-09-05,13,Terno Linho,5,750,3750
69476,48109,2019-09-05,13,Cueca Estampa,3,66,198
69510,48140,2019-09-05,13,Bermuda Linho,5,195,975
69511,48140,2019-09-05,13,Camisa Gola V Listrado,1,116,116
69519,48145,2019-09-05,13,Pulseira Liso,1,87,87
69520,48145,2019-09-05,13,Bermuda Xadrez,1,155,155
69521,48145,2019-09-05,13,Bermuda Estampa,1,169,169
69522,48145,2019-09-05,13,Calça,1,170,170
69607,48207,2019-09-05,13,Short,2,90,180
69608,48207,2019-09-05,13,Casaco Liso,4,255,1020
69609,48207,2019-09-05,13,Camisa Gola V Linho,1,145,145
