,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
89403,61896,2019-11-15,14,Sapato,3,350,1050
89404,61896,2019-11-15,14,Sapato Estampa,1,358,358
89405,61896,2019-11-15,14,Pulseira Liso,2,87,174
89406,61896,2019-11-15,14,Short Xadrez,2,100,200
89408,61900,2019-11-15,14,Camisa Listrado,4,108,432
89409,61900,2019-11-15,14,Relógio,2,200,400
89410,61900,2019-11-15,14,Calça Linho,1,211,211
89438,61914,2019-11-15,14,Camiseta Linho,1,223,223
89444,61921,2019-11-15,14,Casaco Liso,5,255,1275
89457,61929,2019-11-15,14,Terno Xadrez,2,709,1418
89458,61929,2019-11-15,14,Pulseira Liso,2,87,174
89470,61939,2019-11-15,14,Relógio Liso,4,216,864
89481,61944,2019-11-15,14,Calça Xadrez,1,185,185
89525,61979,2019-11-15,14,Camiseta Estampa,2,196,392
89571,62007,2019-11-15,14,Camiseta Liso,2,187,374
89572,62007,2019-11-15,14,Sunga Listrado,2,114,228
89621,62043,2019-11-15,14,Gorro Estampa,1,93,93
89622,62043,2019-11-15,14,Tênis Estampa,2,256,512
89623,62043,2019-11-15,14,Relógio Linho,1,240,240
89652,62071,2019-11-15,14,Sapato Xadrez,1,368,368
89672,62086,2019-11-15,14,Chinelo Estampa,4,74,296
89673,62086,2019-11-15,14,Camisa Estampa,1,113,113
89674,62086,2019-11-15,14,Camisa Gola V Listrado,1,116,116
89675,62086,2019-11-15,14,Camiseta Liso,1,187,187
