,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
35274,24340,2019-05-07,14,Camisa Linho,2,141,282
35275,24340,2019-05-07,14,Chinelo Liso,1,71,71
35276,24340,2019-05-07,14,Chinelo Liso,3,71,213
35310,24366,2019-05-07,14,Bermuda Xadrez,1,155,155
35361,24404,2019-05-07,14,Camiseta Xadrez,1,200,200
35381,24424,2019-05-07,14,Bermuda Listrado,1,163,163
35382,24424,2019-05-07,14,Short Liso,1,108,108
35386,24429,2019-05-07,14,Camiseta,1,180,180
35387,24429,2019-05-07,14,Cueca Xadrez,2,60,120
35458,24477,2019-05-07,14,Cueca Xadrez,1,60,60
35459,24477,2019-05-07,14,Calça Liso,1,190,190
35494,24502,2019-05-07,14,Bermuda Xadrez,2,155,310
35498,24505,2019-05-07,14,Mochila Estampa,1,277,277
