,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
1996,1333,2019-01-09,14,Gorro Liso,2,92,184
1997,1333,2019-01-09,14,Meia,3,30,90
1998,1333,2019-01-09,14,Bermuda Listrado,3,163,489
1999,1333,2019-01-09,14,Tênis Estampa,1,256,256
2000,1333,2019-01-09,14,Polo Listrado,2,149,298
2017,1343,2019-01-09,14,Cinto Liso,2,209,418
2024,1347,2019-01-09,14,Relógio Linho,1,240,240
2025,1347,2019-01-09,14,Gorro Listrado,1,97,97
2026,1347,2019-01-09,14,Relógio,1,200,200
2032,1351,2019-01-09,14,Gorro Listrado,1,97,97
2033,1351,2019-01-09,14,Mochila,5,270,1350
2034,1351,2019-01-09,14,Sapato Estampa,1,358,358
2066,1371,2019-01-09,14,Short Linho,1,133,133
2067,1371,2019-01-09,14,Cueca Linho,5,93,465
2068,1371,2019-01-09,14,Relógio Listrado,2,218,436
2116,1400,2019-01-09,14,Calça Listrado,2,181,362
2121,1403,2019-01-09,14,Cinto Liso,2,209,418
2151,1423,2019-01-09,14,Camisa Gola V,3,100,300
2152,1423,2019-01-09,14,Mochila Listrado,1,275,275
