,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
88875,61514,2019-11-13,14,Cueca Estampa,1,66,66
88876,61514,2019-11-13,14,Sunga Liso,2,114,228
88905,61533,2019-11-13,14,Chinelo Listrado,3,73,219
88925,61545,2019-11-13,14,Bermuda Xadrez,1,155,155
88926,61545,2019-11-13,14,Mochila Liso,1,276,276
88977,61583,2019-11-13,14,Sunga Liso,4,114,456
88979,61585,2019-11-13,14,Chinelo Xadrez,1,66,66
88980,61585,2019-11-13,14,Camiseta Xadrez,5,200,1000
89031,61626,2019-11-13,14,Terno Estampa,1,706,706
89032,61626,2019-11-13,14,Tênis Estampa,3,256,768
89033,61626,2019-11-13,14,Sunga,2,100,200
89099,61674,2019-11-13,14,Camisa Liso,4,105,420
89100,61674,2019-11-13,14,Cinto Liso,2,209,418
