,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
51343,35443,2019-07-03,14,Pulseira Estampa,2,87,174
51418,35496,2019-07-03,14,Cueca Liso,3,69,207
51452,35518,2019-07-03,14,Mochila Estampa,2,277,554
51453,35518,2019-07-03,14,Cinto Liso,1,209,209
51464,35525,2019-07-03,14,Chinelo Estampa,5,74,370
51515,35557,2019-07-03,14,Mochila Listrado,5,275,1375
51516,35557,2019-07-03,14,Camisa Gola V Estampa,1,118,118
51530,35567,2019-07-03,14,Pulseira Xadrez,2,87,174
51531,35567,2019-07-03,14,Polo,1,130,130
51562,35592,2019-07-03,14,Camisa Gola V Estampa,2,118,236
51571,35597,2019-07-03,14,Cueca Listrado,3,67,201
