,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
22884,15784,2019-03-24,14,Calça Estampa,3,177,531
22904,15800,2019-03-24,14,Camisa Gola V Xadrez,2,107,214
22905,15800,2019-03-24,14,Cinto Linho,3,248,744
22906,15800,2019-03-24,14,Mochila Listrado,2,275,550
22922,15815,2019-03-24,14,Bermuda,5,150,750
22923,15815,2019-03-24,14,Camiseta Xadrez,2,200,400
22924,15816,2019-03-24,14,Terno Estampa,4,706,2824
22925,15818,2019-03-24,14,Mochila Listrado,1,275,275
22969,15851,2019-03-24,14,Cueca Estampa,3,66,198
22970,15851,2019-03-24,14,Bermuda Xadrez,1,155,155
22999,15873,2019-03-24,14,Camisa Estampa,5,113,565
23000,15873,2019-03-24,14,Calça Listrado,1,181,181
23038,15894,2019-03-24,14,Bermuda Liso,3,157,471
23039,15894,2019-03-24,14,Terno Estampa,5,706,3530
23040,15894,2019-03-24,14,Camisa Listrado,1,108,108
23041,15895,2019-03-24,14,Mochila Estampa,5,277,1385
23058,15906,2019-03-24,14,Cueca,1,50,50
23086,15925,2019-03-24,14,Sapato Estampa,3,358,1074
23087,15925,2019-03-24,14,Bermuda Linho,4,195,780
