,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
53735,37140,2019-07-11,14,Pulseira Liso,2,87,174
53739,37144,2019-07-11,14,Pulseira,2,70,140
53757,37156,2019-07-11,14,Camisa Gola V Liso,2,118,236
53758,37156,2019-07-11,14,Mochila Linho,1,311,311
53759,37156,2019-07-11,14,Sapato Listrado,3,363,1089
53769,37162,2019-07-11,14,Polo Liso,2,137,274
53770,37162,2019-07-11,14,Chinelo Linho,5,105,525
53797,37183,2019-07-11,14,Tênis,2,250,500
53804,37188,2019-07-11,14,Relógio Linho,3,240,720
53805,37188,2019-07-11,14,Calça Listrado,3,181,543
53829,37207,2019-07-11,14,Meia Liso,2,38,76
53830,37207,2019-07-11,14,Calça,4,170,680
