,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
1719,1137,2019-01-08,14,Cinto Listrado,1,214,214
1755,1165,2019-01-08,14,Meia Listrado,1,37,37
1771,1176,2019-01-08,14,Short Estampa,3,96,288
1772,1176,2019-01-08,14,Polo Xadrez,1,142,142
1868,1255,2019-01-08,14,Chinelo Listrado,4,73,292
1869,1255,2019-01-08,14,Camisa Xadrez,1,105,105
1870,1255,2019-01-08,14,Pulseira Linho,3,114,342
1871,1257,2019-01-08,14,Terno Listrado,3,709,2127
1872,1257,2019-01-08,14,Camisa Gola V Xadrez,3,107,321
1873,1257,2019-01-08,14,Short Estampa,2,96,192
1874,1258,2019-01-08,14,Chinelo Estampa,5,74,370
1875,1258,2019-01-08,14,Casaco Liso,2,255,510
1958,1315,2019-01-08,14,Tênis Estampa,1,256,256
1959,1315,2019-01-08,14,Sunga,4,100,400
