,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
83561,57926,2019-10-25,14,Sunga Linho,1,149,149
83566,57930,2019-10-25,14,Camisa Gola V Xadrez,3,107,321
83567,57930,2019-10-25,14,Camisa Gola V Estampa,1,118,118
83568,57930,2019-10-25,14,Pulseira Xadrez,5,87,435
83569,57930,2019-10-25,14,Meia Listrado,1,37,37
83570,57930,2019-10-25,14,Pulseira Xadrez,4,87,348
83594,57950,2019-10-25,14,Gorro Liso,1,92,92
83606,57959,2019-10-25,14,Bermuda,1,150,150
83680,58023,2019-10-25,14,Short Listrado,2,102,204
83734,58060,2019-10-25,14,Chinelo,3,60,180
83735,58060,2019-10-25,14,Calça,5,170,850
