,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
87191,60356,2019-11-07,14,Gorro Liso,1,92,92
87192,60356,2019-11-07,14,Polo Listrado,2,149,298
87264,60416,2019-11-07,14,Pulseira Estampa,1,87,87
87265,60416,2019-11-07,14,Calça Estampa,1,177,177
87305,60444,2019-11-07,14,Terno,1,700,700
87333,60464,2019-11-07,14,Pulseira Listrado,1,79,79
87334,60464,2019-11-07,14,Gorro Listrado,2,97,194
87351,60481,2019-11-07,14,Mochila Liso,3,276,828
87356,60484,2019-11-07,14,Casaco Linho,3,299,897
87357,60484,2019-11-07,14,Sapato Xadrez,1,368,368
