,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
66297,45840,2019-08-25,14,Cueca Estampa,2,66,132
66298,45840,2019-08-25,14,Pulseira Estampa,1,87,87
66390,45902,2019-08-25,14,Casaco Estampa,2,256,512
66446,45939,2019-08-25,14,Camiseta Liso,5,187,935
66447,45939,2019-08-25,14,Tênis Linho,1,294,294
66448,45939,2019-08-25,14,Terno Xadrez,5,709,3545
66466,45954,2019-08-25,14,Terno Linho,3,750,2250
66499,45975,2019-08-25,14,Tênis Estampa,2,256,512
66500,45975,2019-08-25,14,Tênis Liso,1,266,266
66522,45992,2019-08-25,14,Tênis Xadrez,5,259,1295
66523,45992,2019-08-25,14,Bermuda Estampa,3,169,507
