,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
54189,37447,2019-07-13,14,Pulseira Liso,3,87,261
54190,37447,2019-07-13,14,Relógio Liso,1,216,216
54191,37447,2019-07-13,14,Pulseira Linho,1,114,114
54192,37447,2019-07-13,14,Calça Liso,5,190,950
54193,37447,2019-07-13,14,Sunga Linho,5,149,745
54194,37447,2019-07-13,14,Pulseira Listrado,1,79,79
54195,37447,2019-07-13,14,Camisa Xadrez,1,105,105
54232,37476,2019-07-13,14,Cinto,2,200,400
54233,37476,2019-07-13,14,Camisa Gola V Linho,1,145,145
54234,37476,2019-07-13,14,Camiseta Linho,2,223,446
54235,37476,2019-07-13,14,Terno Listrado,5,709,3545
54312,37535,2019-07-13,14,Cinto Estampa,1,209,209
54419,37605,2019-07-13,14,Sunga Xadrez,1,116,116
54422,37607,2019-07-13,14,Tênis Linho,1,294,294
54423,37607,2019-07-13,14,Camisa,1,100,100
54424,37607,2019-07-13,14,Camiseta Estampa,2,196,392
54425,37607,2019-07-13,14,Bermuda Liso,2,157,314
54427,37610,2019-07-13,14,Chinelo Liso,1,71,71
