,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
9634,6616,2019-02-05,12,Cueca Liso,2,69,138
9635,6616,2019-02-05,12,Tênis Listrado,3,262,786
9665,6641,2019-02-05,12,Cinto Xadrez,2,215,430
9666,6641,2019-02-05,12,Polo Xadrez,3,142,426
9667,6641,2019-02-05,12,Casaco Listrado,1,269,269
9725,6693,2019-02-05,12,Cueca Estampa,1,66,66
9726,6693,2019-02-05,12,Meia Linho,1,78,78
9768,6718,2019-02-05,12,Cueca Listrado,2,67,134
9769,6718,2019-02-05,12,Camisa Gola V Estampa,1,118,118
9816,6760,2019-02-05,12,Pulseira Listrado,4,79,316
9817,6760,2019-02-05,12,Camiseta Linho,1,223,223
9818,6760,2019-02-05,12,Cinto Liso,1,209,209
9846,6777,2019-02-05,12,Polo Linho,1,176,176
9854,6782,2019-02-05,12,Sapato Xadrez,1,368,368
9855,6782,2019-02-05,12,Relógio Listrado,4,218,872
9856,6782,2019-02-05,12,Cueca Listrado,3,67,201
