,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
73328,50834,2019-09-19,12,Meia Liso,2,38,76
73329,50834,2019-09-19,12,Polo Listrado,1,149,149
73345,50847,2019-09-19,12,Chinelo Xadrez,5,66,330
73346,50847,2019-09-19,12,Chinelo Listrado,3,73,219
73347,50847,2019-09-19,12,Bermuda Listrado,5,163,815
73353,50850,2019-09-19,12,Bermuda Linho,5,195,975
73354,50850,2019-09-19,12,Bermuda Liso,3,157,471
73355,50850,2019-09-19,12,Calça Listrado,3,181,543
73356,50850,2019-09-19,12,Polo Estampa,1,138,138
73427,50899,2019-09-19,12,Relógio Linho,1,240,240
73462,50918,2019-09-19,12,Relógio Listrado,1,218,218
73535,50979,2019-09-19,12,Camisa Liso,1,105,105
73536,50979,2019-09-19,12,Polo Liso,1,137,137
73556,50997,2019-09-19,12,Cinto Estampa,1,209,209
73557,50998,2019-09-19,12,Tênis Listrado,1,262,262
