,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
35563,24548,2019-05-08,12,Gorro Estampa,2,93,186
35564,24548,2019-05-08,12,Cinto Xadrez,1,215,215
35601,24574,2019-05-08,12,Camisa Gola V Xadrez,3,107,321
35602,24574,2019-05-08,12,Short Estampa,5,96,480
35615,24587,2019-05-08,12,Pulseira Estampa,4,87,348
35646,24609,2019-05-08,12,Camisa Gola V Xadrez,4,107,428
35647,24609,2019-05-08,12,Casaco Linho,1,299,299
35648,24609,2019-05-08,12,Chinelo Xadrez,1,66,66
35717,24654,2019-05-08,12,Cueca Linho,2,93,186
35778,24710,2019-05-08,12,Camisa Gola V Listrado,1,116,116
35800,24725,2019-05-08,12,Sapato Estampa,2,358,716
35801,24725,2019-05-08,12,Cueca Liso,1,69,69
