,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
2930,1941,2019-01-12,12,Terno Listrado,3,709,2127
2970,1971,2019-01-12,12,Casaco Linho,1,299,299
2971,1971,2019-01-12,12,Gorro Linho,2,124,248
3009,2001,2019-01-12,12,Bermuda Listrado,2,163,326
3010,2003,2019-01-12,12,Camisa Gola V Liso,1,118,118
3011,2003,2019-01-12,12,Pulseira Estampa,3,87,261
3061,2053,2019-01-12,12,Tênis Estampa,1,256,256
3062,2053,2019-01-12,12,Camisa Xadrez,1,105,105
3063,2053,2019-01-12,12,Mochila Liso,1,276,276
3087,2072,2019-01-12,12,Pulseira Listrado,2,79,158
3102,2087,2019-01-12,12,Camiseta Liso,3,187,561
3103,2087,2019-01-12,12,Mochila Listrado,4,275,1100
