,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
6239,4255,2019-01-24,12,Terno,2,700,1400
6240,4255,2019-01-24,12,Camisa Gola V Estampa,3,118,354
6257,4266,2019-01-24,12,Camiseta Liso,5,187,935
6267,4274,2019-01-24,12,Camiseta Linho,2,223,446
6268,4274,2019-01-24,12,Relógio Liso,1,216,216
6303,4302,2019-01-24,12,Meia Linho,3,78,234
6304,4302,2019-01-24,12,Tênis Liso,2,266,532
6305,4303,2019-01-24,12,Relógio Listrado,2,218,436
6329,4319,2019-01-24,12,Camiseta,2,180,360
6330,4319,2019-01-24,12,Calça Liso,4,190,760
6331,4319,2019-01-24,12,Cinto Estampa,2,209,418
6389,4359,2019-01-24,12,Sunga Xadrez,2,116,232
6411,4371,2019-01-24,12,Sapato Xadrez,2,368,736
