,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
26026,17956,2019-04-04,12,Terno Xadrez,1,709,709
26027,17956,2019-04-04,12,Gorro Liso,2,92,184
26028,17956,2019-04-04,12,Chinelo Listrado,4,73,292
26031,17959,2019-04-04,12,Terno Liso,1,720,720
26032,17959,2019-04-04,12,Camiseta Listrado,2,197,394
26033,17959,2019-04-04,12,Mochila Linho,5,311,1555
26041,17962,2019-04-04,12,Mochila Xadrez,3,283,849
26042,17962,2019-04-04,12,Camisa Gola V Liso,4,118,472
26043,17963,2019-04-04,12,Tênis Linho,4,294,1176
26044,17963,2019-04-04,12,Cueca Linho,1,93,93
26058,17970,2019-04-04,12,Camisa Gola V,2,100,200
26059,17970,2019-04-04,12,Meia Linho,3,78,234
