,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
63495,43897,2019-08-15,12,Relógio Linho,3,240,720
63527,43925,2019-08-15,12,Gorro Xadrez,1,85,85
63528,43925,2019-08-15,12,Camisa Liso,1,105,105
63529,43925,2019-08-15,12,Terno Xadrez,1,709,709
63530,43925,2019-08-15,12,Cueca Estampa,3,66,198
63538,43931,2019-08-15,12,Pulseira Listrado,3,79,237
63587,43970,2019-08-15,12,Relógio Liso,2,216,432
63588,43970,2019-08-15,12,Calça Xadrez,2,185,370
63589,43970,2019-08-15,12,Meia,2,30,60
63590,43970,2019-08-15,12,Meia Estampa,2,50,100
63613,43980,2019-08-15,12,Sunga Estampa,1,120,120
63614,43980,2019-08-15,12,Cueca,5,50,250
63625,43991,2019-08-15,12,Pulseira Xadrez,3,87,261
63660,44021,2019-08-15,12,Camisa,4,100,400
63683,44042,2019-08-15,12,Meia Liso,3,38,114
63695,44047,2019-08-15,12,Casaco Linho,1,299,299
63696,44047,2019-08-15,12,Camisa Gola V Linho,1,145,145
63700,44052,2019-08-15,12,Meia,2,30,60
