,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
86022,59610,2019-11-03,12,Sunga Listrado,2,114,228
86023,59610,2019-11-03,12,Sapato Xadrez,1,368,368
86024,59610,2019-11-03,12,Polo Xadrez,2,142,284
86067,59637,2019-11-03,12,Chinelo,1,60,60
86068,59637,2019-11-03,12,Cueca Xadrez,3,60,180
86069,59637,2019-11-03,12,Chinelo Liso,1,71,71
86101,59658,2019-11-03,12,Sapato Xadrez,4,368,1472
86102,59658,2019-11-03,12,Sunga Estampa,1,120,120
86113,59666,2019-11-03,12,Cinto Listrado,2,214,428
86114,59666,2019-11-03,12,Mochila Xadrez,2,283,566
86119,59674,2019-11-03,12,Cinto Xadrez,1,215,215
86209,59736,2019-11-03,12,Short Listrado,2,102,204
86225,59747,2019-11-03,12,Camisa,2,100,200
86240,59767,2019-11-03,12,Cueca Listrado,1,67,67
