,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
8469,5778,2019-02-01,12,Camiseta Linho,2,223,446
8570,5854,2019-02-01,12,Gorro Linho,2,124,248
8571,5854,2019-02-01,12,Relógio Xadrez,3,214,642
8588,5866,2019-02-01,12,Pulseira Estampa,1,87,87
8602,5874,2019-02-01,12,Tênis Listrado,1,262,262
8639,5907,2019-02-01,12,Chinelo Linho,1,105,105
8689,5939,2019-02-01,12,Bermuda Linho,1,195,195
8690,5939,2019-02-01,12,Casaco,2,250,500
8695,5942,2019-02-01,12,Pulseira Estampa,2,87,174
8696,5942,2019-02-01,12,Tênis Listrado,2,262,524
8724,5966,2019-02-01,12,Mochila Listrado,5,275,1375
