,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
61481,42496,2019-08-08,12,Relógio,3,200,600
61482,42496,2019-08-08,12,Bermuda,1,150,150
61535,42540,2019-08-08,12,Calça Liso,1,190,190
61542,42544,2019-08-08,12,Polo Linho,2,176,352
61543,42544,2019-08-08,12,Camisa Liso,4,105,420
61551,42549,2019-08-08,12,Polo Estampa,1,138,138
61552,42549,2019-08-08,12,Polo Liso,2,137,274
61553,42549,2019-08-08,12,Cinto Listrado,2,214,428
61580,42568,2019-08-08,12,Casaco Estampa,5,256,1280
61678,42625,2019-08-08,12,Tênis Estampa,3,256,768
61679,42625,2019-08-08,12,Chinelo Linho,1,105,105
61680,42625,2019-08-08,12,Camisa Gola V Liso,5,118,590
61720,42658,2019-08-08,12,Pulseira Liso,3,87,261
61727,42661,2019-08-08,12,Relógio,3,200,600
61728,42661,2019-08-08,12,Sapato Linho,2,391,782
