,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
51082,35246,2019-07-02,12,Calça,3,170,510
51083,35246,2019-07-02,12,Tênis,1,250,250
51084,35246,2019-07-02,12,Cueca Listrado,2,67,134
51137,35287,2019-07-02,12,Cueca Listrado,5,67,335
51138,35287,2019-07-02,12,Calça,1,170,170
51139,35287,2019-07-02,12,Calça Xadrez,4,185,740
51171,35317,2019-07-02,12,Sapato Estampa,1,358,358
51210,35350,2019-07-02,12,Chinelo Linho,2,105,210
51211,35350,2019-07-02,12,Meia Linho,5,78,390
51212,35350,2019-07-02,12,Camisa Gola V Liso,3,118,354
51218,35354,2019-07-02,12,Camisa Estampa,2,113,226
51258,35382,2019-07-02,12,Tênis Liso,2,266,532
