,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
24595,16986,2019-03-30,12,Calça Linho,1,211,211
24596,16986,2019-03-30,12,Cinto,1,200,200
24597,16986,2019-03-30,12,Camisa Liso,1,105,105
24598,16986,2019-03-30,12,Short Liso,1,108,108
24599,16987,2019-03-30,12,Camisa Gola V Liso,1,118,118
24600,16987,2019-03-30,12,Meia Linho,2,78,156
24647,17027,2019-03-30,12,Camisa,2,100,200
24648,17027,2019-03-30,12,Chinelo Liso,1,71,71
24762,17110,2019-03-30,12,Gorro,1,80,80
24788,17132,2019-03-30,12,Camisa Estampa,2,113,226
24793,17134,2019-03-30,12,Cinto Listrado,1,214,214
24794,17134,2019-03-30,12,Polo Xadrez,1,142,142
24806,17145,2019-03-30,12,Bermuda Liso,2,157,314
24807,17145,2019-03-30,12,Sapato Xadrez,1,368,368
