,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
10159,6998,2019-02-07,12,Bermuda Xadrez,1,155,155
10160,6998,2019-02-07,12,Calça Liso,3,190,570
10248,7070,2019-02-07,12,Relógio Estampa,3,219,657
10322,7120,2019-02-07,12,Mochila,2,270,540
10323,7120,2019-02-07,12,Camisa Linho,2,141,282
10324,7122,2019-02-07,12,Polo Estampa,1,138,138
10325,7122,2019-02-07,12,Camiseta Listrado,5,197,985
10326,7122,2019-02-07,12,Camisa Estampa,1,113,113
10388,7176,2019-02-07,12,Camiseta Estampa,2,196,392
10403,7186,2019-02-07,12,Bermuda Liso,1,157,157
10404,7186,2019-02-07,12,Polo Xadrez,1,142,142
10418,7196,2019-02-07,12,Pulseira Xadrez,2,87,174
10419,7196,2019-02-07,12,Tênis Estampa,2,256,512
10420,7196,2019-02-07,12,Sunga Listrado,2,114,228
10421,7197,2019-02-07,12,Cueca Liso,2,69,138
10422,7197,2019-02-07,12,Short Liso,4,108,432
10423,7197,2019-02-07,12,Meia Liso,5,38,190
