,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
84608,58651,2019-10-29,12,Pulseira Listrado,1,79,79
84632,58672,2019-10-29,12,Sunga,1,100,100
84633,58672,2019-10-29,12,Camiseta Linho,1,223,223
84634,58672,2019-10-29,12,Camiseta Estampa,5,196,980
84732,58738,2019-10-29,12,Bermuda,3,150,450
84733,58738,2019-10-29,12,Bermuda Xadrez,1,155,155
84738,58745,2019-10-29,12,Chinelo Xadrez,3,66,198
84739,58745,2019-10-29,12,Short Estampa,1,96,96
84740,58745,2019-10-29,12,Cueca Liso,2,69,138
84796,58783,2019-10-29,12,Meia,1,30,30
84797,58783,2019-10-29,12,Gorro Xadrez,1,85,85
