,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
57273,39578,2019-07-24,20,Sapato Listrado,1,363,363
57274,39578,2019-07-24,20,Bermuda Estampa,1,169,169
57279,39583,2019-07-24,20,Sapato Liso,2,368,736
57280,39583,2019-07-24,20,Mochila Linho,2,311,622
57281,39583,2019-07-24,20,Chinelo,2,60,120
57298,39590,2019-07-24,20,Short Listrado,4,102,408
57299,39590,2019-07-24,20,Cinto,1,200,200
57440,39685,2019-07-24,20,Bermuda Xadrez,1,155,155
57441,39685,2019-07-24,20,Cueca,1,50,50
57506,39735,2019-07-24,20,Meia Estampa,3,50,150
57507,39735,2019-07-24,20,Camiseta,1,180,180
