,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
19467,13420,2019-03-12,20,Mochila Xadrez,4,283,1132
19468,13420,2019-03-12,20,Bermuda Xadrez,3,155,465
19469,13421,2019-03-12,20,Camiseta Liso,1,187,187
19483,13435,2019-03-12,20,Cueca Linho,1,93,93
19484,13436,2019-03-12,20,Meia Liso,5,38,190
19529,13469,2019-03-12,20,Cueca Estampa,3,66,198
19530,13469,2019-03-12,20,Pulseira,2,70,140
19583,13505,2019-03-12,20,Calça Listrado,2,181,362
19595,13512,2019-03-12,20,Terno Liso,2,720,1440
19596,13512,2019-03-12,20,Sapato Estampa,1,358,358
19608,13522,2019-03-12,20,Mochila Xadrez,1,283,283
19611,13524,2019-03-12,20,Short Estampa,3,96,288
19620,13532,2019-03-12,20,Camisa Linho,2,141,282
19621,13532,2019-03-12,20,Tênis Listrado,1,262,262
19622,13532,2019-03-12,20,Mochila Estampa,1,277,277
19670,13565,2019-03-12,20,Polo Linho,1,176,176
19671,13565,2019-03-12,20,Sunga Liso,1,114,114
19728,13608,2019-03-12,20,Sunga,1,100,100
19729,13608,2019-03-12,20,Gorro Listrado,2,97,194
