,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
75862,52566,2019-09-28,20,Meia Linho,5,78,390
75863,52566,2019-09-28,20,Chinelo Xadrez,2,66,132
75864,52566,2019-09-28,20,Camisa Listrado,1,108,108
75868,52569,2019-09-28,20,Cueca Xadrez,2,60,120
75890,52588,2019-09-28,20,Gorro Listrado,2,97,194
75891,52588,2019-09-28,20,Camisa,2,100,200
76017,52684,2019-09-28,20,Terno Listrado,5,709,3545
76018,52684,2019-09-28,20,Camiseta Liso,3,187,561
76019,52684,2019-09-28,20,Chinelo Listrado,3,73,219
76020,52684,2019-09-28,20,Bermuda Liso,5,157,785
76021,52684,2019-09-28,20,Pulseira Xadrez,2,87,174
76068,52720,2019-09-28,20,Terno Xadrez,5,709,3545
76069,52720,2019-09-28,20,Calça Xadrez,2,185,370
