,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
3128,2110,2019-01-13,20,Bermuda Xadrez,5,155,775
3137,2118,2019-01-13,20,Terno Xadrez,2,709,1418
3138,2118,2019-01-13,20,Bermuda Xadrez,1,155,155
3220,2171,2019-01-13,20,Sapato Xadrez,5,368,1840
3221,2171,2019-01-13,20,Cinto Liso,4,209,836
3235,2179,2019-01-13,20,Calça,3,170,510
3276,2205,2019-01-13,20,Gorro Liso,2,92,184
3277,2205,2019-01-13,20,Camiseta Xadrez,2,200,400
3309,2230,2019-01-13,20,Casaco Listrado,3,269,807
3310,2230,2019-01-13,20,Terno Estampa,1,706,706
3314,2234,2019-01-13,20,Polo,2,130,260
3338,2247,2019-01-13,20,Pulseira Liso,1,87,87
3369,2271,2019-01-13,20,Tênis Linho,1,294,294
3370,2271,2019-01-13,20,Chinelo,1,60,60
