,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
78691,54613,2019-10-08,20,Camisa Gola V Estampa,3,118,354
78694,54615,2019-10-08,20,Tênis Linho,2,294,588
78695,54615,2019-10-08,20,Casaco Estampa,2,256,512
78711,54628,2019-10-08,20,Sapato Linho,2,391,782
78716,54632,2019-10-08,20,Meia Linho,2,78,156
78717,54632,2019-10-08,20,Chinelo,1,60,60
78718,54632,2019-10-08,20,Sapato Liso,3,368,1104
78719,54633,2019-10-08,20,Camisa Estampa,3,113,339
78720,54633,2019-10-08,20,Casaco,4,250,1000
78721,54633,2019-10-08,20,Chinelo Estampa,3,74,222
