,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
66001,45662,2019-08-24,20,Bermuda Xadrez,1,155,155
66002,45662,2019-08-24,20,Chinelo Estampa,1,74,74
66012,45669,2019-08-24,20,Terno Estampa,1,706,706
66013,45670,2019-08-24,20,Gorro,3,80,240
66014,45670,2019-08-24,20,Cueca Estampa,2,66,132
66062,45699,2019-08-24,20,Chinelo Linho,1,105,105
66183,45772,2019-08-24,20,Casaco,2,250,500
66184,45772,2019-08-24,20,Gorro Liso,3,92,276
66185,45772,2019-08-24,20,Terno Xadrez,1,709,709
66186,45772,2019-08-24,20,Pulseira Liso,5,87,435
66267,45820,2019-08-24,20,Short Liso,3,108,324
66268,45820,2019-08-24,20,Casaco Linho,2,299,598
66269,45820,2019-08-24,20,Short Linho,3,133,399
