,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
73373,50860,2019-09-19,20,Casaco Linho,3,299,897
73374,50860,2019-09-19,20,Calça,1,170,170
73375,50860,2019-09-19,20,Meia,3,30,90
73376,50860,2019-09-19,20,Casaco Listrado,1,269,269
73395,50871,2019-09-19,20,Camisa Gola V Xadrez,3,107,321
73419,50891,2019-09-19,20,Casaco Xadrez,1,259,259
73428,50900,2019-09-19,20,Sunga Liso,1,114,114
73429,50900,2019-09-19,20,Short Liso,4,108,432
73430,50900,2019-09-19,20,Relógio Linho,1,240,240
73467,50922,2019-09-19,20,Camisa Gola V,5,100,500
73504,50953,2019-09-19,20,Cueca Estampa,3,66,198
73530,50973,2019-09-19,20,Chinelo Estampa,1,74,74
73553,50994,2019-09-19,20,Sunga Estampa,2,120,240
73554,50994,2019-09-19,20,Camiseta Xadrez,1,200,200
