,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
1763,1169,2019-01-08,20,Sapato Linho,2,391,782
1764,1169,2019-01-08,20,Meia Liso,3,38,114
1786,1187,2019-01-08,20,Cinto Liso,1,209,209
1793,1194,2019-01-08,20,Bermuda Estampa,4,169,676
1893,1273,2019-01-08,20,Sapato Estampa,2,358,716
1900,1277,2019-01-08,20,Cinto,4,200,800
1901,1277,2019-01-08,20,Sapato Listrado,1,363,363
1902,1277,2019-01-08,20,Relógio Listrado,2,218,436
1910,1283,2019-01-08,20,Calça Linho,3,211,633
1911,1283,2019-01-08,20,Camisa,2,100,200
1912,1283,2019-01-08,20,Chinelo Estampa,1,74,74
