,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
37662,25985,2019-05-15,20,Sunga Liso,1,114,114
37663,25985,2019-05-15,20,Tênis Linho,4,294,1176
37664,25985,2019-05-15,20,Mochila Listrado,4,275,1100
37665,25985,2019-05-15,20,Gorro Listrado,2,97,194
37684,25996,2019-05-15,20,Chinelo,1,60,60
37712,26015,2019-05-15,20,Polo Linho,1,176,176
37713,26015,2019-05-15,20,Camisa Gola V Linho,1,145,145
37738,26031,2019-05-15,20,Pulseira Liso,1,87,87
37739,26031,2019-05-15,20,Meia Estampa,1,50,50
37755,26042,2019-05-15,20,Gorro,2,80,160
37756,26042,2019-05-15,20,Camisa Liso,2,105,210
37765,26049,2019-05-15,20,Camiseta Linho,3,223,669
