,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
25984,17932,2019-04-04,20,Tênis Liso,2,266,532
26122,18018,2019-04-04,20,Cinto Listrado,3,214,642
26123,18018,2019-04-04,20,Relógio,1,200,200
26124,18018,2019-04-04,20,Sapato Linho,2,391,782
26125,18018,2019-04-04,20,Cueca Liso,4,69,276
26141,18030,2019-04-04,20,Camisa Gola V Liso,1,118,118
26142,18030,2019-04-04,20,Calça Listrado,1,181,181
26143,18030,2019-04-04,20,Casaco Listrado,1,269,269
26144,18030,2019-04-04,20,Camisa Gola V Liso,2,118,236
26172,18050,2019-04-04,20,Gorro Xadrez,2,85,170
26173,18050,2019-04-04,20,Tênis,3,250,750
26174,18050,2019-04-04,20,Camiseta Estampa,1,196,196
