,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
66383,45897,2019-08-25,20,Camiseta Listrado,3,197,591
66402,45908,2019-08-25,20,Camisa Xadrez,1,105,105
66403,45908,2019-08-25,20,Bermuda,1,150,150
66475,45957,2019-08-25,20,Sapato Estampa,1,358,358
66476,45957,2019-08-25,20,Sunga Listrado,1,114,114
66479,45960,2019-08-25,20,Sunga Xadrez,3,116,348
66480,45961,2019-08-25,20,Tênis Linho,2,294,588
66519,45990,2019-08-25,20,Casaco Linho,1,299,299
66531,46002,2019-08-25,20,Bermuda Xadrez,2,155,310
66532,46002,2019-08-25,20,Sapato Linho,2,391,782
66542,46012,2019-08-25,20,Camiseta,4,180,720
