,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
100469,69602,2019-12-24,22,Relógio Linho,4,240,960
100470,69602,2019-12-24,22,Mochila Xadrez,1,283,283
100471,69603,2019-12-24,22,Tênis Estampa,2,256,512
100537,69648,2019-12-24,22,Gorro Listrado,1,97,97
100538,69648,2019-12-24,22,Cueca Listrado,2,67,134
100563,69672,2019-12-24,22,Gorro,1,80,80
100566,69675,2019-12-24,22,Cinto,1,200,200
100591,69690,2019-12-24,22,Camisa Linho,1,141,141
100592,69690,2019-12-24,22,Camisa Liso,3,105,315
100593,69690,2019-12-24,22,Bermuda Listrado,1,163,163
100630,69722,2019-12-24,22,Sunga Xadrez,4,116,464
100631,69722,2019-12-24,22,Pulseira Estampa,1,87,87
100632,69722,2019-12-24,22,Casaco Estampa,2,256,512
100633,69723,2019-12-24,22,Camiseta Xadrez,3,200,600
100662,69746,2019-12-24,22,Sunga Xadrez,2,116,232
