,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
48258,33301,2019-06-22,22,Chinelo Liso,1,71,71
48259,33301,2019-06-22,22,Camisa Gola V Estampa,1,118,118
48261,33305,2019-06-22,22,Pulseira Listrado,3,79,237
48284,33326,2019-06-22,22,Relógio,4,200,800
48285,33326,2019-06-22,22,Cinto Xadrez,3,215,645
48297,33335,2019-06-22,22,Terno Linho,2,750,1500
48298,33335,2019-06-22,22,Calça Estampa,1,177,177
48371,33390,2019-06-22,22,Casaco Listrado,2,269,538
48498,33480,2019-06-22,22,Meia Estampa,2,50,100
48504,33484,2019-06-22,22,Camisa Linho,2,141,282
