,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
87434,60544,2019-11-08,22,Mochila Linho,2,311,622
87499,60592,2019-11-08,22,Camiseta Linho,3,223,669
87500,60592,2019-11-08,22,Relógio Linho,1,240,240
87553,60623,2019-11-08,22,Meia Linho,1,78,78
87554,60623,2019-11-08,22,Cinto Listrado,1,214,214
87605,60655,2019-11-08,22,Polo Estampa,2,138,276
87606,60655,2019-11-08,22,Gorro Estampa,1,93,93
87607,60655,2019-11-08,22,Polo Xadrez,1,142,142
87625,60666,2019-11-08,22,Meia Liso,3,38,114
87626,60666,2019-11-08,22,Cueca,3,50,150
87675,60698,2019-11-08,22,Short Xadrez,1,100,100
