,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
47452,32717,2019-06-19,22,Sapato,5,350,1750
47453,32717,2019-06-19,22,Relógio Linho,1,240,240
47454,32717,2019-06-19,22,Cueca Listrado,2,67,134
47463,32722,2019-06-19,22,Gorro Listrado,4,97,388
47469,32728,2019-06-19,22,Polo Xadrez,1,142,142
47470,32728,2019-06-19,22,Cinto Xadrez,2,215,430
47472,32733,2019-06-19,22,Pulseira Estampa,1,87,87
47473,32733,2019-06-19,22,Cinto Estampa,1,209,209
47484,32744,2019-06-19,22,Chinelo Linho,2,105,210
47496,32754,2019-06-19,22,Short Linho,2,133,266
47497,32754,2019-06-19,22,Calça Xadrez,3,185,555
47564,32812,2019-06-19,22,Cinto Xadrez,2,215,430
47636,32867,2019-06-19,22,Camisa Gola V Listrado,1,116,116
47637,32867,2019-06-19,22,Cinto Liso,2,209,418
