,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
82938,57516,2019-10-23,22,Sapato Estampa,2,358,716
83016,57564,2019-10-23,22,Mochila Listrado,1,275,275
83017,57564,2019-10-23,22,Short Xadrez,3,100,300
83045,57578,2019-10-23,22,Meia Xadrez,1,41,41
83046,57578,2019-10-23,22,Terno,1,700,700
83048,57580,2019-10-23,22,Calça Xadrez,2,185,370
83066,57594,2019-10-23,22,Calça Listrado,1,181,181
83093,57608,2019-10-23,22,Sapato Linho,2,391,782
83094,57608,2019-10-23,22,Relógio Liso,2,216,432
83100,57612,2019-10-23,22,Bermuda Liso,2,157,314
83101,57612,2019-10-23,22,Tênis Liso,4,266,1064
83133,57629,2019-10-23,22,Sunga Xadrez,1,116,116
