,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
53902,37255,2019-07-12,22,Mochila,2,270,540
53903,37255,2019-07-12,22,Camiseta Listrado,2,197,394
53904,37256,2019-07-12,22,Pulseira Listrado,4,79,316
53942,37284,2019-07-12,22,Meia,2,30,60
53943,37284,2019-07-12,22,Terno Xadrez,4,709,2836
54000,37325,2019-07-12,22,Calça Linho,3,211,633
54001,37325,2019-07-12,22,Camisa Gola V Xadrez,1,107,107
54002,37325,2019-07-12,22,Meia Xadrez,1,41,41
54046,37348,2019-07-12,22,Pulseira Xadrez,3,87,261
54047,37348,2019-07-12,22,Camisa Estampa,2,113,226
54076,37374,2019-07-12,22,Cinto Xadrez,2,215,430
