,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
73068,50670,2019-09-18,22,Meia Xadrez,1,41,41
73069,50670,2019-09-18,22,Cueca Linho,1,93,93
73098,50695,2019-09-18,22,Terno,5,700,3500
73099,50695,2019-09-18,22,Gorro Estampa,5,93,465
73100,50695,2019-09-18,22,Calça Linho,2,211,422
73101,50695,2019-09-18,22,Chinelo Estampa,4,74,296
73102,50695,2019-09-18,22,Camisa Gola V Xadrez,5,107,535
73146,50724,2019-09-18,22,Calça Estampa,2,177,354
73175,50743,2019-09-18,22,Camisa Listrado,1,108,108
73176,50743,2019-09-18,22,Camisa Listrado,3,108,324
73179,50746,2019-09-18,22,Cueca Linho,4,93,372
73180,50746,2019-09-18,22,Cinto Linho,1,248,248
73194,50755,2019-09-18,22,Camisa Liso,1,105,105
73195,50755,2019-09-18,22,Cueca,2,50,100
73196,50755,2019-09-18,22,Calça Liso,3,190,570
73240,50783,2019-09-18,22,Camiseta Listrado,2,197,394
73241,50783,2019-09-18,22,Sunga Liso,2,114,228
73313,50827,2019-09-18,22,Terno Liso,1,720,720
73314,50827,2019-09-18,22,Cinto,1,200,200
