,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
60936,42104,2019-08-06,22,Sunga Liso,3,114,342
60937,42105,2019-08-06,22,Mochila,1,270,270
60938,42105,2019-08-06,22,Meia Listrado,2,37,74
60939,42105,2019-08-06,22,Terno Linho,1,750,750
60984,42136,2019-08-06,22,Cueca Estampa,5,66,330
61095,42216,2019-08-06,22,Cinto Linho,4,248,992
61096,42216,2019-08-06,22,Gorro Linho,1,124,124
61097,42216,2019-08-06,22,Camisa Gola V Estampa,1,118,118
61107,42223,2019-08-06,22,Gorro Listrado,1,97,97
61130,42234,2019-08-06,22,Cinto Estampa,2,209,418
61131,42234,2019-08-06,22,Short Liso,1,108,108
61135,42237,2019-08-06,22,Mochila Xadrez,1,283,283
61172,42266,2019-08-06,22,Calça Estampa,3,177,531
61173,42266,2019-08-06,22,Mochila Liso,1,276,276
61195,42282,2019-08-06,22,Casaco,2,250,500
61196,42282,2019-08-06,22,Camisa,1,100,100
61197,42282,2019-08-06,22,Casaco Estampa,2,256,512
