,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
61198,42282,2019-08-07,22,Polo Liso,3,137,411
61220,42301,2019-08-07,22,Sunga Liso,1,114,114
61221,42301,2019-08-07,22,Camisa Gola V Liso,3,118,354
61249,42324,2019-08-07,22,Cinto Estampa,1,209,209
61250,42324,2019-08-07,22,Pulseira Linho,1,114,114
61263,42333,2019-08-07,22,Sunga Linho,1,149,149
61286,42346,2019-08-07,22,Sunga,1,100,100
61319,42371,2019-08-07,22,Relógio,3,200,600
61332,42380,2019-08-07,22,Casaco Liso,4,255,1020
61387,42419,2019-08-07,22,Cinto Liso,3,209,627
61388,42419,2019-08-07,22,Meia,3,30,90
61389,42419,2019-08-07,22,Calça,3,170,510
61401,42428,2019-08-07,22,Camisa Gola V,1,100,100
61403,42431,2019-08-07,22,Relógio Estampa,1,219,219
61404,42431,2019-08-07,22,Camisa Liso,2,105,210
61424,42442,2019-08-07,22,Camiseta Liso,3,187,561
61425,42442,2019-08-07,22,Terno Liso,1,720,720
61430,42449,2019-08-07,22,Sunga,1,100,100
61431,42449,2019-08-07,22,Camiseta Linho,1,223,223
61449,42462,2019-08-07,22,Casaco,1,250,250
61450,42462,2019-08-07,22,Calça Estampa,1,177,177
61451,42462,2019-08-07,22,Tênis Listrado,3,262,786
61452,42462,2019-08-07,22,Short Estampa,1,96,96
61463,42477,2019-08-07,22,Casaco Xadrez,4,259,1036
61464,42477,2019-08-07,22,Polo Liso,1,137,137
61466,42481,2019-08-07,22,Cinto Xadrez,5,215,1075
