,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
95905,66372,2019-12-08,22,Chinelo,1,60,60
95906,66373,2019-12-08,22,Meia Listrado,2,37,74
95907,66373,2019-12-08,22,Terno Linho,1,750,750
95908,66373,2019-12-08,22,Short Estampa,2,96,192
95959,66408,2019-12-08,22,Camiseta Estampa,1,196,196
95979,66426,2019-12-08,22,Terno Liso,1,720,720
95980,66426,2019-12-08,22,Polo,5,130,650
96131,66525,2019-12-08,22,Sapato Listrado,3,363,1089
96132,66525,2019-12-08,22,Short,4,90,360
96133,66525,2019-12-08,22,Camisa Gola V,1,100,100
