,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
40066,27616,2019-05-24,22,Meia Listrado,2,37,74
40080,27624,2019-05-24,22,Pulseira Xadrez,1,87,87
40081,27624,2019-05-24,22,Relógio Estampa,4,219,876
40082,27624,2019-05-24,22,Relógio Linho,2,240,480
40187,27693,2019-05-24,22,Polo Estampa,1,138,138
40217,27712,2019-05-24,22,Tênis Listrado,1,262,262
40218,27712,2019-05-24,22,Meia Liso,2,38,76
40219,27712,2019-05-24,22,Tênis Listrado,1,262,262
40295,27762,2019-05-24,22,Terno Listrado,1,709,709
40296,27762,2019-05-24,22,Pulseira Estampa,2,87,174
40297,27762,2019-05-24,22,Calça Estampa,2,177,354
40300,27764,2019-05-24,22,Casaco,1,250,250
