,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
57817,39951,2019-07-26,22,Mochila Linho,3,311,933
57818,39951,2019-07-26,22,Camisa Liso,2,105,210
57819,39951,2019-07-26,22,Sunga Xadrez,5,116,580
57822,39954,2019-07-26,22,Casaco Listrado,1,269,269
57823,39954,2019-07-26,22,Relógio Liso,2,216,432
57836,39961,2019-07-26,22,Polo Listrado,1,149,149
57837,39961,2019-07-26,22,Cueca Xadrez,5,60,300
57838,39961,2019-07-26,22,Sapato Estampa,3,358,1074
57863,39980,2019-07-26,22,Bermuda Estampa,2,169,338
57902,40015,2019-07-26,22,Sunga Liso,1,114,114
57903,40015,2019-07-26,22,Casaco,1,250,250
57995,40072,2019-07-26,22,Calça Listrado,1,181,181
57996,40072,2019-07-26,22,Sapato Listrado,3,363,1089
58010,40082,2019-07-26,22,Cueca Xadrez,3,60,180
58011,40082,2019-07-26,22,Camisa Gola V Estampa,1,118,118
58036,40103,2019-07-26,22,Camiseta Xadrez,4,200,800
58037,40103,2019-07-26,22,Mochila Liso,2,276,552
58072,40124,2019-07-26,22,Short Estampa,1,96,96
58093,40140,2019-07-26,22,Chinelo Liso,2,71,142
58094,40140,2019-07-26,22,Chinelo Linho,1,105,105
